id,EAP,HPL,MWS
id27641,0.518021871,0.031491324,0.450486805
id05965,0.228280291,0.374795889,0.39692382
id23431,0.371208094,0.597584527,0.031207379
id13075,0.41657872,0.182066337,0.401354943
id26190,0.455312236,0.310515781,0.234171983
id12196,0.894395347,0.012839561,0.092765092
id21318,0.008209177,0.985612369,0.006178454
id11277,0.134371866,0.533220855,0.332407279
id07193,0.935204126,0.030001202,0.034794673
id17105,0.263810945,0.646439538,0.089749517
id18263,0.435208464,0.53057815,0.034213386
id22875,0.428205563,0.506209395,0.065585042
id07157,0.004153444,0.000707151,0.995139404
id15051,0.316113256,0.029593671,0.654293074
id08871,0.150050941,0.755776066,0.094172994
id17036,0.306140748,0.003254761,0.690604491
id02783,0.058316187,0.690430089,0.251253724
id26418,0.930353328,0.016045967,0.053600705
id15748,0.754177572,0.154011667,0.091810761
id00820,0.557239578,0.435433003,0.007327419
id27695,0.121930574,0.825967209,0.052102217
id27286,0.720622499,0.065756689,0.213620812
id11680,0.024209705,0.053092066,0.922698229
id01070,0.165852028,0.397248814,0.436899158
id18486,0.404759542,0.218083431,0.377157027
id12389,0.086493907,0.829272585,0.084233508
id12544,0.381169272,0.423336878,0.19549385
id04692,0.096646205,0.0248508,0.878502995
id17342,0.509373209,0.012820189,0.477806602
id09640,0.258152777,0.348909535,0.392937688
id24300,0.124064247,0.084973727,0.790962025
id13725,0.887895761,0.031527269,0.08057697
id22633,0.631805257,0.250329413,0.11786533
id16653,0.752470052,0.154510867,0.093019082
id00184,0.787585033,0.152786893,0.059628073
id23872,0.934474582,0.006028731,0.059496687
id05095,0.667101958,0.031683763,0.301214278
id05757,0.562546504,0.143393636,0.29405986
id26883,0.827082984,0.105021888,0.067895128
id01868,0.836110427,0.031309486,0.132580087
id13053,0.324451933,0.015866631,0.659681436
id24443,0.867742777,0.062134525,0.070122698
id12795,0.300096468,0.533561517,0.166342015
id05298,0.097083191,0.007541341,0.895375469
id07560,0.423041828,0.024129295,0.552828877
id10281,0.008779403,4.33E-05,0.991177315
id07254,0.601081141,0.012290381,0.386628478
id00837,0.037127764,0.384277005,0.578595231
id04534,0.105007802,0.620207684,0.274784514
id16716,0.566374508,0.087251706,0.346373786
id04057,0.4098611,0.087339946,0.502798954
id14988,0.326453953,0.076606677,0.59693937
id05353,0.026233138,0.040679905,0.933086956
id21250,0.942679462,0.029880443,0.027440095
id25963,2.07E-06,0.998454168,0.001543764
id10370,0.012820746,0.213293553,0.773885701
id26934,0.836677752,0.055052378,0.108269871
id07649,0.34994563,0.355543624,0.294510746
id21169,0.518590303,0.157544194,0.323865503
id25824,0.947626017,0.003930621,0.048443362
id01154,0.434318691,0.349893701,0.215787608
id02523,0.574391333,0.051429724,0.374178943
id07677,0.884803332,0.057639586,0.057557082
id24447,0.062682956,0.000798693,0.93651835
id23036,0.114352708,0.036077976,0.849569316
id05424,0.834045047,0.114250346,0.051704607
id18807,0.229064683,0.101885547,0.669049769
id05894,0.160318306,0.782031188,0.057650506
id08494,0.464129166,0.382082684,0.15378815
id17181,0.695799747,0.110931313,0.193268939
id24037,2.52E-07,0.999832388,0.00016736
id22495,0.649412211,0.274191114,0.076396675
id21717,0.734421277,0.178741324,0.086837398
id00477,0.475240998,0.229486605,0.295272397
id03167,0.071906081,0.044192941,0.883900979
id08783,0.261473563,0.468427104,0.270099333
id11954,0.981637247,0.006041536,0.012321217
id03029,0.893641762,0.012280253,0.094077986
id16359,0.13434862,0.181640405,0.684010975
id02984,0.369471002,0.54200208,0.088526917
id24559,0.930436688,0.066953124,0.002610188
id26880,1.75E-06,9.70E-07,0.999997276
id00656,0.323787541,0.042831496,0.633380964
id07825,0.153609002,0.656062957,0.19032804
id16525,0.051732815,0.907348589,0.040918596
id08849,0.65090907,0.135952712,0.213138218
id09260,0.211831381,0.750087854,0.038080765
id22233,0.986094271,0.001020113,0.012885616
id12191,0.051966987,0.037911421,0.910121592
id15505,0.045416925,0.942831611,0.011751465
id15882,0.470971666,0.158309201,0.370719133
id10569,0.195781387,0.086004372,0.718214242
id26059,0.993246601,0.003834109,0.00291929
id13055,0.257026971,0.217957627,0.525015402
id05388,0.628519868,0.366229866,0.005250265
id25199,0.072332524,0.899902671,0.027764805
id11813,0.044707317,0.004199217,0.951093465
id14866,0.707470087,0.231134817,0.061395096
id22247,0.440297782,0.047637953,0.512064265
id08196,0.439532232,0.432223898,0.128243869
id27246,0.282629328,0.664805479,0.052565192
id21926,0.368014876,0.171178078,0.460807046
id01930,0.628027631,0.11950435,0.252468019
id26406,0.161472152,0.749352807,0.089175041
id07760,0.095601241,0.772598414,0.131800345
id24815,0.562284074,0.368651924,0.069064002
id22063,0.904987885,0.029338644,0.065673471
id21513,0.040649008,0.799956247,0.159394745
id04006,0.707842521,0.095130073,0.197027406
id06177,0.376463056,0.607746267,0.015790677
id24010,0.875793525,0.088532507,0.035673968
id16402,0.013051191,0.003413389,0.983535419
id23894,0.40818919,0.589299729,0.002511081
id18867,0.820087562,0.069121872,0.110790566
id01691,0.00334809,0.991902243,0.004749667
id11818,0.208438231,0.754982773,0.036578995
id18481,0.470897021,0.336997493,0.192105486
id20137,0.612955447,0.23018679,0.156857763
id14630,0.188186292,0.482921869,0.328891839
id03058,0.01364147,0.973889542,0.012468989
id27857,0.120575467,0.782037462,0.097387071
id19345,0.156329526,0.818086984,0.025583491
id12726,0.199190122,0.095006833,0.705803045
id06015,0.121830086,0.590005205,0.288164709
id26548,0.301486531,0.105829261,0.592684208
id20284,0.323404116,0.198109108,0.478486776
id17912,0.436055349,0.2351389,0.328805751
id10287,0.733506332,0.036493371,0.230000297
id03604,0.085896541,0.84609651,0.068006948
id07423,0.41953446,0.393588854,0.186876686
id01484,0.060346574,0.931473221,0.008180205
id16904,0.938521929,0.002156339,0.059321732
id13187,0.197847599,0.1555902,0.646562201
id08507,0.079061978,0.916569288,0.004368734
id09599,0.737615417,0.12613354,0.136251043
id20460,0.124209679,0.762532347,0.113257974
id23743,0.015215946,0.979958085,0.004825969
id13914,0.357339782,0.565582223,0.077077995
id23108,0.773220213,0.108584421,0.118195366
id20111,0.808267097,0.155506267,0.036226637
id00300,0.070459567,0.846929359,0.082611074
id25970,0.516781264,0.099966276,0.38325246
id24588,0.003756501,0.000779901,0.995463598
id04799,0.35887804,0.377352687,0.263769274
id19685,0.031609497,0.030511751,0.937878752
id00628,0.098832561,0.018289001,0.882878438
id10632,0.322327512,0.43990383,0.237768658
id24894,0.071532104,0.842715626,0.08575227
id06843,0.294034862,0.69952919,0.006435948
id16211,0.772975913,0.189029415,0.037994672
id10730,0.113828263,0.87979549,0.006376247
id06399,0.344127364,0.65365826,0.002214376
id25138,0.982264451,0.008726971,0.009008578
id04372,0.270656679,0.374940014,0.354403307
id01057,0.365363138,0.041184469,0.593452392
id07505,0.859059387,0.088017269,0.052923343
id17331,0.971353992,0.02675616,0.001889848
id11306,0.451741498,0.273721495,0.274537007
id07490,0.034010667,0.963256944,0.002732389
id00721,0.01597687,0.101204074,0.882819056
id07538,0.807327713,0.118190228,0.074482059
id11289,0.629706556,0.024082078,0.346211366
id25207,0.731361682,0.22570463,0.042933688
id03831,0.942852433,0.013372812,0.043774754
id05371,0.302886399,0.65254997,0.044563631
id07405,0.215926277,0.736059788,0.048013935
id25960,0.009308975,0.989068643,0.001622382
id18497,0.065785574,0.139249712,0.794964714
id24478,0.969524099,0.021243546,0.009232355
id12431,0.002708083,0.99711359,0.000178327
id24080,0.42300236,0.205325691,0.371671949
id11862,0.015257052,0.033657939,0.951085009
id04798,0.734075569,0.041210947,0.224713485
id22638,0.010070652,0.985071223,0.004858125
id16105,0.008649359,0.786357832,0.204992809
id05863,0.117231079,0.046188201,0.83658072
id11466,0.94126965,0.013340862,0.045389487
id06091,0.440617257,0.156182231,0.403200512
id04214,0.013860343,0.985259667,0.00087999
id21197,0.728112939,0.092319537,0.179567523
id06479,0.59520286,0.106228858,0.298568283
id21801,0.563211127,0.131570426,0.305218447
id00540,0.971616353,0.010252652,0.018130995
id07102,0.469464479,0.414435097,0.116100424
id12012,0.037259593,0.006632371,0.956108036
id17850,0.127793977,0.007865434,0.864340589
id12708,0.687212397,0.203105798,0.109681804
id09277,0.50344103,0.068638583,0.427920387
id11482,0.165859259,0.653070437,0.181070304
id15327,0.16434508,0.788495151,0.047159769
id17561,0.049135483,0.853174863,0.097689654
id21966,0.718307476,0.083547685,0.19814484
id05742,0.999007588,0.000834441,0.000157971
id21441,0.547221322,0.225896577,0.226882101
id10819,0.047889971,0.947240173,0.004869855
id00018,0.802992924,0.160965567,0.036041509
id17038,0.599657332,0.371698668,0.028644
id14680,0.068539813,0.92378288,0.007677307
id17760,0.078269775,0.676790077,0.244940148
id14436,0.561566908,0.392662939,0.045770153
id17180,0.011783471,0.000166044,0.988050485
id19132,0.13747491,0.023913411,0.83861168
id17497,0.310972667,0.609320798,0.079706535
id26284,0.267827948,0.495298167,0.236873884
id04340,0.001327241,0.991296033,0.007376726
id06427,0.610908716,0.268473263,0.12061802
id08340,0.294965782,0.211172887,0.493861331
id07167,0.106913704,0.580772698,0.312313598
id02218,0.891145648,0.069538837,0.039315515
id18406,0.796795591,0.057943864,0.145260545
id22134,0.636062767,0.296338568,0.067598665
id04983,0.278656332,0.137050303,0.584293365
id17767,0.391069108,0.518517254,0.090413638
id15131,0.064943575,0.808431788,0.126624637
id11132,0.811409183,0.161439549,0.027151268
id10054,0.241706021,0.715431001,0.042862978
id03797,0.025208653,0.010714397,0.964076949
id17143,0.928941361,0.050352506,0.020706133
id19078,0.025645385,0.000683647,0.973670969
id04919,0.949606779,0.028720185,0.021673036
id03272,0.120466364,0.772236098,0.107297539
id15047,0.031605572,0.034111231,0.934283197
id23727,0.684108519,0.095393991,0.22049749
id07221,0.980567779,0.016100985,0.003331235
id13974,0.013162632,0.936684858,0.050152511
id24050,0.58753213,0.102852881,0.309614989
id18119,0.421418012,0.172962835,0.405619153
id05205,0.464849165,0.215083037,0.320067799
id05233,0.573101935,0.39258445,0.034313615
id23556,0.755664191,0.044429125,0.199906684
id06323,0.559115688,0.049337101,0.391547211
id27903,0.027752813,0.077292919,0.894954269
id15164,0.779115859,0.19010983,0.030774312
id14714,0.037142617,0.944457977,0.018399406
id11585,0.022400461,0.974736811,0.002862729
id09119,0.921637618,0.024679324,0.053683058
id03135,0.657672343,0.273689283,0.068638374
id23385,0.645928876,0.112241336,0.241829788
id18219,0.798623111,0.046051263,0.155325625
id17596,0.047327356,0.952584657,8.80E-05
id12235,0.08137458,0.056496081,0.862129339
id15394,0.983341146,0.013590144,0.003068711
id07727,0.928125973,0.057350176,0.014523851
id02748,0.807631773,0.139963647,0.05240458
id14913,0.027557402,0.006358693,0.966083906
id05257,0.657629823,0.127448879,0.214921299
id23759,0.054350573,0.632497453,0.313151974
id08726,0.237676246,0.74985092,0.012472833
id24493,0.843230827,0.114060879,0.042708294
id19945,0.429961877,0.370161036,0.199877087
id27893,0.576134154,0.021504135,0.402361711
id04975,0.05644058,0.05754515,0.88601427
id14722,0.771553617,0.126846817,0.101599565
id10320,0.249790962,0.542808967,0.207400071
id09619,0.005964271,0.93373792,0.060297809
id07480,0.526009232,0.251220348,0.22277042
id00342,0.02542547,0.891593996,0.082980533
id08611,0.193567148,0.745593752,0.060839101
id24284,0.438116783,0.025111346,0.536771871
id20491,0.411234592,0.190428428,0.39833698
id18337,0.137819085,0.012005567,0.850175348
id04781,0.12582819,0.030546358,0.843625452
id11067,0.911309993,0.058816547,0.02987346
id19402,0.166952343,0.81331493,0.019732727
id20009,0.070339078,0.02374825,0.905912672
id08535,0.060905296,0.071289687,0.867805017
id07495,0.34770277,0.028078761,0.624218469
id06262,0.211129739,0.208133802,0.580736459
id10898,0.263413383,0.119898836,0.616687781
id17778,0.20017199,0.763527341,0.036300669
id07210,0.159000491,0.521725909,0.3192736
id04367,0.024164679,0.926563056,0.049272265
id27713,0.848100739,0.024164662,0.127734599
id15428,0.228549309,0.393589654,0.377861037
id25427,0.522749961,0.164146354,0.313103686
id09789,0.691135104,0.0314612,0.277403696
id07658,0.445494456,0.487911847,0.066593698
id25453,0.06164966,0.602080794,0.336269546
id24495,0.915793357,0.044658559,0.039548083
id03270,0.644648527,0.060607214,0.29474426
id11879,0.052138912,0.928509161,0.019351927
id24356,0.093152623,0.045184494,0.861662884
id22256,0.455210642,0.045110503,0.499678855
id06050,0.005581094,0.994169101,0.000249805
id09555,0.795247015,0.139878426,0.064874559
id23772,0.266952869,0.251355912,0.481691219
id21930,0.11312441,0.330684243,0.556191347
id00823,0.00238734,0.982260551,0.015352109
id23666,0.0716648,0.923351434,0.004983766
id08118,0.149080964,0.343437433,0.507481603
id21388,0.002132006,0.977138612,0.020729382
id23312,0.328066041,0.158043769,0.51389019
id08545,0.16885913,0.029265768,0.801875103
id20351,0.257998823,0.049254505,0.692746672
id13536,0.689155022,0.121545632,0.189299346
id27742,0.397888545,0.538421069,0.063690386
id13343,0.020614445,0.02502386,0.954361695
id11987,0.007571385,0.973379419,0.019049196
id08921,0.109073544,0.111204461,0.779721995
id09972,0.992569912,0.006080053,0.001350034
id26173,0.998984713,5.63E-06,0.001009658
id07917,0.421544112,0.463945728,0.114510161
id01383,0.904322703,0.077378633,0.018298664
id26699,0.274232059,0.48948268,0.236285261
id11058,0.34783924,0.308930133,0.343230627
id20425,0.00228939,0.996557046,0.001153564
id20238,0.020348958,0.965691398,0.013959643
id21348,0.478569122,0.407875742,0.113555136
id09552,0.639979191,0.198409979,0.16161083
id25075,0.64465263,0.110715548,0.244631822
id17749,0.414708002,0.131682248,0.45360975
id18910,0.561976001,0.055439499,0.382584499
id13534,0.029564587,0.948725977,0.021709437
id22205,0.633394357,0.342506874,0.024098769
id23896,0.965563965,0.008626921,0.025809113
id23616,0.68962621,0.080704463,0.229669327
id03537,0.012867602,0.976425614,0.010706784
id18147,0.528257634,0.421883466,0.0498589
id25408,0.999943242,2.40E-07,5.65E-05
id09997,0.460809474,0.13194123,0.407249296
id23357,0.164514504,0.162195675,0.673289821
id21880,0.542655461,0.071865189,0.38547935
id21633,0.512586966,0.287923612,0.199489422
id15976,0.238729703,0.497223271,0.264047026
id20266,0.030048079,0.05967938,0.910272541
id26726,0.721571889,0.159993431,0.11843468
id02958,0.434358932,0.208738342,0.356902726
id25211,0.451723811,0.345626231,0.202649957
id24314,0.983036153,0.014026701,0.002937146
id21475,0.186664963,0.01924235,0.794092687
id22733,0.563814104,0.366482442,0.069703454
id14297,0.001641098,0.997772052,0.00058685
id27627,0.324632323,0.65890822,0.016459457
id03580,0.480111423,0.517870377,0.0020182
id08858,0.055665108,0.082674902,0.86165999
id22512,0.040325735,0.95010908,0.009565185
id05634,0.893540043,0.059176343,0.047283614
id00105,0.11662837,0.538589997,0.344781632
id26635,0.880054275,0.053717032,0.066228693
id19324,0.02975762,0.013133606,0.957108775
id00210,0.207609853,0.285314973,0.507075174
id06809,0.437921307,0.034221793,0.527856899
id04074,0.00212146,0.996736386,0.001142154
id27010,0.091726501,0.252763643,0.655509855
id00699,0.315646453,0.561863548,0.122489999
id18549,0.167776137,0.088505925,0.743717938
id14089,0.890458424,0.083064667,0.026476909
id19792,0.004962881,0.994257661,0.000779458
id19935,0.048115572,0.305554023,0.646330404
id22960,0.000231575,0.008712204,0.991056221
id02471,0.486153741,0.000827966,0.513018294
id07896,0.081999932,0.13527935,0.782720718
id20033,0.55790558,0.140761077,0.301333344
id15018,0.89481867,0.052009912,0.053171418
id19528,0.403594959,0.515852256,0.080552784
id21621,0.5051023,0.07705119,0.417846509
id14328,0.005313367,0.924971226,0.069715408
id19524,0.992667001,0.002196461,0.005136538
id00219,0.999862122,0.000122128,1.58E-05
id23229,0.070412413,0.0070488,0.922538787
id14357,0.914473392,0.016974241,0.068552367
id21829,0.032565921,0.035892212,0.931541867
id02137,0.719977147,0.198674413,0.08134844
id23524,0.818010187,0.067747662,0.114242151
id12022,0.960393944,0.029670788,0.009935267
id05255,0.602301275,0.100306977,0.297391748
id14605,0.863240851,0.09098901,0.045770138
id15329,0.168920671,0.167384714,0.663694615
id06046,0.612662504,0.128363418,0.258974078
id16548,0.165819978,0.203867105,0.630312917
id23369,0.269454071,0.186976873,0.543569056
id17824,0.666797481,0.103391407,0.229811112
id17243,0.007582223,0.000241335,0.992176442
id13185,0.015461559,0.984353407,0.000185034
id27091,0.610000598,0.349539832,0.04045957
id21817,0.137379746,0.007722929,0.854897325
id21912,0.980687179,0.016782359,0.002530462
id24163,0.181094075,0.403088064,0.415817861
id12484,0.008884666,0.000901067,0.990214267
id15799,0.914646671,0.068460098,0.016893231
id22315,0.215094939,0.701449751,0.083455309
id02608,0.011537885,0.982338625,0.00612349
id10057,0.99817001,2.25E-05,0.001807509
id01709,0.99554901,0.000202343,0.004248647
id11153,0.001424408,0.997709986,0.000865606
id25154,0.466410916,0.503398582,0.030190503
id18207,0.006977397,0.982935745,0.010086858
id03370,0.397681088,0.548082799,0.054236113
id26760,0.67987494,0.213570091,0.106554969
id15099,0.66692199,0.08073189,0.252346119
id16341,0.028600135,0.01719426,0.954205606
id15572,0.09177259,0.536183109,0.372044301
id24901,0.98775985,0.009548721,0.002691428
id04528,0.763913394,0.205328638,0.030757968
id26507,0.150793518,0.04793887,0.801267612
id26687,0.897450147,0.056197161,0.046352691
id27819,0.177159706,0.227774072,0.595066222
id17610,0.058063218,0.940387615,0.001549167
id03373,0.465547587,0.474864802,0.059587611
id05881,0.155733156,0.25133011,0.592936733
